TIME,F23       ,F31       ,V23       ,V31       ,DP23      ,DP31      ,SGEN23    ,SGEN31    ,A23       ,A31       
SECONDS,KG/S,KG/S,M/S,M/S,kPa,kPa,KJ/K-S,KJ/K-S,M^2,M^2
0.907000E+02,0.556343E-02,0.555507E-02,0.212599E+03,0.317877E+03,0.203543E+03,0.174488E+03,0.000000E+00,0.000000E+00,0.435701E-05,0.506450E-05
0.908000E+02,0.556384E-02,0.555548E-02,0.212721E+03,0.317853E+03,0.203315E+03,0.174488E+03,0.000000E+00,0.000000E+00,0.435627E-05,0.506450E-05
0.909000E+02,0.556425E-02,0.555589E-02,0.212842E+03,0.317829E+03,0.203087E+03,0.174488E+03,0.000000E+00,0.000000E+00,0.435553E-05,0.506450E-05
0.910000E+02,0.556467E-02,0.555630E-02,0.212964E+03,0.317806E+03,0.202858E+03,0.174488E+03,0.000000E+00,0.000000E+00,0.435479E-05,0.506450E-05
0.911000E+02,0.556508E-02,0.555671E-02,0.213085E+03,0.317782E+03,0.202630E+03,0.174488E+03,0.000000E+00,0.000000E+00,0.435406E-05,0.506450E-05
0.912000E+02,0.556549E-02,0.555712E-02,0.213206E+03,0.317758E+03,0.202402E+03,0.174488E+03,0.000000E+00,0.000000E+00,0.435334E-05,0.506450E-05
0.913000E+02,0.556591E-02,0.555752E-02,0.213327E+03,0.317735E+03,0.202175E+03,0.174488E+03,0.000000E+00,0.000000E+00,0.435261E-05,0.506450E-05
0.914000E+02,0.556632E-02,0.555793E-02,0.213449E+03,0.317711E+03,0.201947E+03,0.174488E+03,0.000000E+00,0.000000E+00,0.435189E-05,0.506450E-05
0.915000E+02,0.556674E-02,0.555834E-02,0.213570E+03,0.317687E+03,0.201719E+03,0.174488E+03,0.000000E+00,0.000000E+00,0.435118E-05,0.506450E-05
0.916000E+02,0.556715E-02,0.555876E-02,0.213691E+03,0.317664E+03,0.201491E+03,0.174488E+03,0.000000E+00,0.000000E+00,0.435047E-05,0.506450E-05
0.917000E+02,0.556757E-02,0.555917E-02,0.213811E+03,0.317640E+03,0.201263E+03,0.174488E+03,0.000000E+00,0.000000E+00,0.434976E-05,0.506450E-05
0.918000E+02,0.556798E-02,0.555958E-02,0.213932E+03,0.317616E+03,0.201035E+03,0.174488E+03,0.000000E+00,0.000000E+00,0.434906E-05,0.506450E-05
0.919000E+02,0.556840E-02,0.555999E-02,0.214053E+03,0.317593E+03,0.200807E+03,0.174488E+03,0.000000E+00,0.000000E+00,0.434836E-05,0.506450E-05
0.920000E+02,0.556881E-02,0.556040E-02,0.214174E+03,0.317569E+03,0.200579E+03,0.174487E+03,0.000000E+00,0.000000E+00,0.434766E-05,0.506450E-05
0.921000E+02,0.556923E-02,0.556081E-02,0.214294E+03,0.317545E+03,0.200351E+03,0.174487E+03,0.000000E+00,0.000000E+00,0.434697E-05,0.506450E-05
0.922000E+02,0.556965E-02,0.556122E-02,0.214415E+03,0.317522E+03,0.200123E+03,0.174487E+03,0.000000E+00,0.000000E+00,0.434628E-05,0.506450E-05
0.923000E+02,0.557006E-02,0.556163E-02,0.214535E+03,0.317498E+03,0.199896E+03,0.174487E+03,0.000000E+00,0.000000E+00,0.434560E-05,0.506450E-05
0.924000E+02,0.557048E-02,0.556204E-02,0.214655E+03,0.317474E+03,0.199668E+03,0.174487E+03,0.000000E+00,0.000000E+00,0.434492E-05,0.506450E-05
0.925000E+02,0.557090E-02,0.556246E-02,0.214775E+03,0.317450E+03,0.199440E+03,0.174487E+03,0.000000E+00,0.000000E+00,0.434424E-05,0.506450E-05
0.926000E+02,0.557131E-02,0.556287E-02,0.214896E+03,0.317427E+03,0.199212E+03,0.174487E+03,0.000000E+00,0.000000E+00,0.434357E-05,0.506450E-05
0.927000E+02,0.557173E-02,0.556328E-02,0.215016E+03,0.317403E+03,0.198985E+03,0.174487E+03,0.000000E+00,0.000000E+00,0.434290E-05,0.506450E-05
0.928000E+02,0.557215E-02,0.556369E-02,0.215136E+03,0.317379E+03,0.198757E+03,0.174487E+03,0.000000E+00,0.000000E+00,0.434224E-05,0.506450E-05
0.929000E+02,0.557257E-02,0.556411E-02,0.215256E+03,0.317355E+03,0.198529E+03,0.174487E+03,0.000000E+00,0.000000E+00,0.434158E-05,0.506450E-05
0.930000E+02,0.557298E-02,0.556452E-02,0.215375E+03,0.317331E+03,0.198301E+03,0.174487E+03,0.000000E+00,0.000000E+00,0.434092E-05,0.506450E-05
0.931000E+02,0.557340E-02,0.556493E-02,0.215495E+03,0.317308E+03,0.198074E+03,0.174487E+03,0.000000E+00,0.000000E+00,0.434027E-05,0.506450E-05
0.932000E+02,0.557382E-02,0.556535E-02,0.215615E+03,0.317284E+03,0.197846E+03,0.174487E+03,0.000000E+00,0.000000E+00,0.433962E-05,0.506450E-05
0.933000E+02,0.557424E-02,0.556576E-02,0.215734E+03,0.317260E+03,0.197619E+03,0.174487E+03,0.000000E+00,0.000000E+00,0.433897E-05,0.506450E-05
0.934000E+02,0.557466E-02,0.556617E-02,0.215854E+03,0.317236E+03,0.197391E+03,0.174487E+03,0.000000E+00,0.000000E+00,0.433833E-05,0.506450E-05
0.935000E+02,0.557507E-02,0.556659E-02,0.215973E+03,0.317212E+03,0.197163E+03,0.174487E+03,0.000000E+00,0.000000E+00,0.433769E-05,0.506450E-05
0.936000E+02,0.557549E-02,0.556700E-02,0.216093E+03,0.317188E+03,0.196936E+03,0.174487E+03,0.000000E+00,0.000000E+00,0.433706E-05,0.506450E-05
0.937000E+02,0.557591E-02,0.556742E-02,0.216212E+03,0.317165E+03,0.196708E+03,0.174487E+03,0.000000E+00,0.000000E+00,0.433642E-05,0.506450E-05
0.938000E+02,0.557633E-02,0.556783E-02,0.216331E+03,0.317141E+03,0.196481E+03,0.174486E+03,0.000000E+00,0.000000E+00,0.433580E-05,0.506450E-05
0.939000E+02,0.557675E-02,0.556825E-02,0.216450E+03,0.317117E+03,0.196253E+03,0.174486E+03,0.000000E+00,0.000000E+00,0.433517E-05,0.506450E-05
0.940000E+02,0.557717E-02,0.556866E-02,0.216569E+03,0.317093E+03,0.196026E+03,0.174486E+03,0.000000E+00,0.000000E+00,0.433456E-05,0.506450E-05
0.941000E+02,0.557759E-02,0.556908E-02,0.216688E+03,0.317069E+03,0.195798E+03,0.174486E+03,0.000000E+00,0.000000E+00,0.433394E-05,0.506450E-05
0.942000E+02,0.557801E-02,0.556949E-02,0.216807E+03,0.317045E+03,0.195571E+03,0.174486E+03,0.000000E+00,0.000000E+00,0.433333E-05,0.506450E-05
0.943000E+02,0.557843E-02,0.556991E-02,0.216926E+03,0.317021E+03,0.195343E+03,0.174486E+03,0.000000E+00,0.000000E+00,0.433272E-05,0.506450E-05
0.944000E+02,0.557885E-02,0.557032E-02,0.217044E+03,0.316998E+03,0.195116E+03,0.174486E+03,0.000000E+00,0.000000E+00,0.433211E-05,0.506450E-05
0.945000E+02,0.557927E-02,0.557074E-02,0.217163E+03,0.316974E+03,0.194888E+03,0.174486E+03,0.000000E+00,0.000000E+00,0.433151E-05,0.506450E-05
0.946000E+02,0.557969E-02,0.557116E-02,0.217281E+03,0.316950E+03,0.194661E+03,0.174486E+03,0.000000E+00,0.000000E+00,0.433092E-05,0.506450E-05
0.947000E+02,0.558012E-02,0.557157E-02,0.217400E+03,0.316926E+03,0.194433E+03,0.174486E+03,0.000000E+00,0.000000E+00,0.433032E-05,0.506450E-05
0.948000E+02,0.558054E-02,0.557199E-02,0.217518E+03,0.316902E+03,0.194206E+03,0.174486E+03,0.000000E+00,0.000000E+00,0.432973E-05,0.506450E-05
0.949000E+02,0.558096E-02,0.557241E-02,0.217636E+03,0.316878E+03,0.193979E+03,0.174486E+03,0.000000E+00,0.000000E+00,0.432915E-05,0.506450E-05
0.950000E+02,0.558138E-02,0.557282E-02,0.217755E+03,0.316854E+03,0.193751E+03,0.174486E+03,0.000000E+00,0.000000E+00,0.432856E-05,0.506450E-05
0.951000E+02,0.558180E-02,0.557324E-02,0.217873E+03,0.316830E+03,0.193524E+03,0.174486E+03,0.000000E+00,0.000000E+00,0.432798E-05,0.506450E-05
0.952000E+02,0.558222E-02,0.557366E-02,0.217991E+03,0.316806E+03,0.193297E+03,0.174486E+03,0.000000E+00,0.000000E+00,0.432741E-05,0.506450E-05
0.953000E+02,0.558265E-02,0.557407E-02,0.218109E+03,0.316782E+03,0.193069E+03,0.174486E+03,0.000000E+00,0.000000E+00,0.432684E-05,0.506450E-05
0.954000E+02,0.558307E-02,0.557449E-02,0.218227E+03,0.316758E+03,0.192842E+03,0.174486E+03,0.000000E+00,0.000000E+00,0.432627E-05,0.506450E-05
0.955000E+02,0.558349E-02,0.557491E-02,0.218344E+03,0.316734E+03,0.192615E+03,0.174486E+03,0.000000E+00,0.000000E+00,0.432571E-05,0.506450E-05
0.956000E+02,0.558392E-02,0.557533E-02,0.218462E+03,0.316710E+03,0.192388E+03,0.174486E+03,0.000000E+00,0.000000E+00,0.432514E-05,0.506450E-05
0.957000E+02,0.558434E-02,0.557575E-02,0.218580E+03,0.316686E+03,0.192160E+03,0.174485E+03,0.000000E+00,0.000000E+00,0.432459E-05,0.506450E-05
0.958000E+02,0.558476E-02,0.557617E-02,0.218697E+03,0.316662E+03,0.191933E+03,0.174485E+03,0.000000E+00,0.000000E+00,0.432403E-05,0.506450E-05
0.959000E+02,0.558519E-02,0.557658E-02,0.218815E+03,0.316638E+03,0.191706E+03,0.174485E+03,0.000000E+00,0.000000E+00,0.432348E-05,0.506450E-05
0.960000E+02,0.558561E-02,0.557700E-02,0.218932E+03,0.316614E+03,0.191479E+03,0.174485E+03,0.000000E+00,0.000000E+00,0.432294E-05,0.506450E-05
0.961000E+02,0.558603E-02,0.557742E-02,0.219050E+03,0.316590E+03,0.191252E+03,0.174485E+03,0.000000E+00,0.000000E+00,0.432240E-05,0.506450E-05
0.962000E+02,0.558646E-02,0.557784E-02,0.219167E+03,0.316566E+03,0.191025E+03,0.174485E+03,0.000000E+00,0.000000E+00,0.432186E-05,0.506450E-05
0.963000E+02,0.558688E-02,0.557826E-02,0.219284E+03,0.316542E+03,0.190797E+03,0.174485E+03,0.000000E+00,0.000000E+00,0.432132E-05,0.506450E-05
0.964000E+02,0.558731E-02,0.557868E-02,0.219401E+03,0.316518E+03,0.190570E+03,0.174485E+03,0.000000E+00,0.000000E+00,0.432079E-05,0.506450E-05
0.965000E+02,0.558773E-02,0.557910E-02,0.219518E+03,0.316494E+03,0.190343E+03,0.174485E+03,0.000000E+00,0.000000E+00,0.432026E-05,0.506450E-05
0.966000E+02,0.558816E-02,0.557952E-02,0.219635E+03,0.316470E+03,0.190116E+03,0.174485E+03,0.000000E+00,0.000000E+00,0.431974E-05,0.506450E-05
0.967000E+02,0.558858E-02,0.557994E-02,0.219752E+03,0.316446E+03,0.189889E+03,0.174485E+03,0.000000E+00,0.000000E+00,0.431921E-05,0.506450E-05
0.968000E+02,0.558901E-02,0.558036E-02,0.219869E+03,0.316422E+03,0.189662E+03,0.174485E+03,0.000000E+00,0.000000E+00,0.431870E-05,0.506450E-05
0.969000E+02,0.558944E-02,0.558079E-02,0.219985E+03,0.316397E+03,0.189435E+03,0.174485E+03,0.000000E+00,0.000000E+00,0.431818E-05,0.506450E-05
0.970000E+02,0.558986E-02,0.558121E-02,0.220102E+03,0.316373E+03,0.189208E+03,0.174485E+03,0.000000E+00,0.000000E+00,0.431767E-05,0.506450E-05
0.971000E+02,0.559029E-02,0.558163E-02,0.220219E+03,0.316349E+03,0.188981E+03,0.174485E+03,0.000000E+00,0.000000E+00,0.431717E-05,0.506450E-05
0.972000E+02,0.559071E-02,0.558205E-02,0.220335E+03,0.316325E+03,0.188754E+03,0.174485E+03,0.000000E+00,0.000000E+00,0.431666E-05,0.506450E-05
0.973000E+02,0.559114E-02,0.558247E-02,0.220451E+03,0.316301E+03,0.188527E+03,0.174485E+03,0.000000E+00,0.000000E+00,0.431616E-05,0.506450E-05
0.974000E+02,0.559157E-02,0.558289E-02,0.220568E+03,0.316277E+03,0.188300E+03,0.174485E+03,0.000000E+00,0.000000E+00,0.431567E-05,0.506450E-05
0.975000E+02,0.559199E-02,0.558332E-02,0.220684E+03,0.316253E+03,0.188073E+03,0.174485E+03,0.000000E+00,0.000000E+00,0.431517E-05,0.506450E-05
0.976000E+02,0.559242E-02,0.558374E-02,0.220800E+03,0.316228E+03,0.187846E+03,0.174484E+03,0.000000E+00,0.000000E+00,0.431468E-05,0.506450E-05
0.977000E+02,0.559285E-02,0.558416E-02,0.220916E+03,0.316204E+03,0.187619E+03,0.174484E+03,0.000000E+00,0.000000E+00,0.431420E-05,0.506450E-05
0.978000E+02,0.559328E-02,0.558458E-02,0.221032E+03,0.316180E+03,0.187393E+03,0.174484E+03,0.000000E+00,0.000000E+00,0.431372E-05,0.506450E-05
0.979000E+02,0.559370E-02,0.558501E-02,0.221148E+03,0.316156E+03,0.187166E+03,0.174484E+03,0.000000E+00,0.000000E+00,0.431324E-05,0.506450E-05
0.980000E+02,0.559413E-02,0.558543E-02,0.221264E+03,0.316132E+03,0.186939E+03,0.174484E+03,0.000000E+00,0.000000E+00,0.431276E-05,0.506450E-05
0.981000E+02,0.559456E-02,0.558585E-02,0.221380E+03,0.316108E+03,0.186712E+03,0.174484E+03,0.000000E+00,0.000000E+00,0.431229E-05,0.506450E-05
0.982000E+02,0.559499E-02,0.558628E-02,0.221495E+03,0.316083E+03,0.186485E+03,0.174484E+03,0.000000E+00,0.000000E+00,0.431182E-05,0.506450E-05
0.983000E+02,0.559542E-02,0.558670E-02,0.221611E+03,0.316059E+03,0.186259E+03,0.174484E+03,0.000000E+00,0.000000E+00,0.431136E-05,0.506450E-05
0.984000E+02,0.559585E-02,0.558712E-02,0.221727E+03,0.316035E+03,0.186032E+03,0.174484E+03,0.000000E+00,0.000000E+00,0.431089E-05,0.506450E-05
0.985000E+02,0.559628E-02,0.558755E-02,0.221842E+03,0.316011E+03,0.185805E+03,0.174484E+03,0.000000E+00,0.000000E+00,0.431044E-05,0.506450E-05
0.986000E+02,0.559671E-02,0.558797E-02,0.221957E+03,0.315986E+03,0.185578E+03,0.174484E+03,0.000000E+00,0.000000E+00,0.430998E-05,0.506450E-05
0.987000E+02,0.559714E-02,0.558840E-02,0.222073E+03,0.315962E+03,0.185352E+03,0.174484E+03,0.000000E+00,0.000000E+00,0.430953E-05,0.506450E-05
0.988000E+02,0.559757E-02,0.558882E-02,0.222188E+03,0.315938E+03,0.185125E+03,0.174484E+03,0.000000E+00,0.000000E+00,0.430908E-05,0.506450E-05
0.989000E+02,0.559800E-02,0.558925E-02,0.222303E+03,0.315914E+03,0.184898E+03,0.174484E+03,0.000000E+00,0.000000E+00,0.430864E-05,0.506450E-05
0.990000E+02,0.559843E-02,0.558967E-02,0.222418E+03,0.315889E+03,0.184672E+03,0.174484E+03,0.000000E+00,0.000000E+00,0.430820E-05,0.506450E-05
0.991000E+02,0.559886E-02,0.559010E-02,0.222533E+03,0.315865E+03,0.184445E+03,0.174484E+03,0.000000E+00,0.000000E+00,0.430776E-05,0.506450E-05
0.992000E+02,0.559929E-02,0.559052E-02,0.222648E+03,0.315841E+03,0.184218E+03,0.174484E+03,0.000000E+00,0.000000E+00,0.430733E-05,0.506450E-05
0.993000E+02,0.559972E-02,0.559095E-02,0.222763E+03,0.315817E+03,0.183992E+03,0.174484E+03,0.000000E+00,0.000000E+00,0.430690E-05,0.506450E-05
0.994000E+02,0.560015E-02,0.559138E-02,0.222878E+03,0.315792E+03,0.183765E+03,0.174484E+03,0.000000E+00,0.000000E+00,0.430647E-05,0.506450E-05
0.995000E+02,0.560058E-02,0.559180E-02,0.222992E+03,0.315768E+03,0.183539E+03,0.174484E+03,0.000000E+00,0.000000E+00,0.430605E-05,0.506450E-05
0.996000E+02,0.560101E-02,0.559223E-02,0.223107E+03,0.315744E+03,0.183312E+03,0.174483E+03,0.000000E+00,0.000000E+00,0.430563E-05,0.506450E-05
0.997000E+02,0.560144E-02,0.559266E-02,0.223221E+03,0.315719E+03,0.183085E+03,0.174483E+03,0.000000E+00,0.000000E+00,0.430521E-05,0.506450E-05
0.998000E+02,0.560188E-02,0.559308E-02,0.223336E+03,0.315695E+03,0.182859E+03,0.174483E+03,0.000000E+00,0.000000E+00,0.430480E-05,0.506450E-05
0.999000E+02,0.560231E-02,0.559351E-02,0.223450E+03,0.315671E+03,0.182632E+03,0.174483E+03,0.000000E+00,0.000000E+00,0.430439E-05,0.506450E-05
0.100000E+03,0.560274E-02,0.559394E-02,0.223565E+03,0.315646E+03,0.182406E+03,0.174483E+03,0.000000E+00,0.000000E+00,0.430398E-05,0.506450E-05
0.100100E+03,0.560317E-02,0.559436E-02,0.223679E+03,0.315622E+03,0.182180E+03,0.174483E+03,0.000000E+00,0.000000E+00,0.430358E-05,0.506450E-05
0.100200E+03,0.560361E-02,0.559479E-02,0.223793E+03,0.315598E+03,0.181953E+03,0.174483E+03,0.000000E+00,0.000000E+00,0.430318E-05,0.506450E-05
0.100300E+03,0.560404E-02,0.559522E-02,0.223907E+03,0.315573E+03,0.181727E+03,0.174483E+03,0.000000E+00,0.000000E+00,0.430278E-05,0.506450E-05
0.100400E+03,0.560447E-02,0.559565E-02,0.224021E+03,0.315549E+03,0.181500E+03,0.174483E+03,0.000000E+00,0.000000E+00,0.430239E-05,0.506450E-05
0.100500E+03,0.560491E-02,0.559608E-02,0.224135E+03,0.315524E+03,0.181274E+03,0.174483E+03,0.000000E+00,0.000000E+00,0.430200E-05,0.506450E-05
0.100600E+03,0.560534E-02,0.559651E-02,0.224249E+03,0.315500E+03,0.181047E+03,0.174483E+03,0.000000E+00,0.000000E+00,0.430161E-05,0.506450E-05
0.100700E+03,0.560577E-02,0.559693E-02,0.224363E+03,0.315476E+03,0.180821E+03,0.174483E+03,0.000000E+00,0.000000E+00,0.430123E-05,0.506450E-05
0.100800E+03,0.560621E-02,0.559736E-02,0.224476E+03,0.315451E+03,0.180595E+03,0.174483E+03,0.000000E+00,0.000000E+00,0.430085E-05,0.506450E-05
0.100900E+03,0.560664E-02,0.559779E-02,0.224590E+03,0.315427E+03,0.180368E+03,0.174483E+03,0.000000E+00,0.000000E+00,0.430047E-05,0.506450E-05
0.101000E+03,0.560708E-02,0.559822E-02,0.224703E+03,0.315402E+03,0.180142E+03,0.174483E+03,0.000000E+00,0.000000E+00,0.430010E-05,0.506450E-05
0.101100E+03,0.560751E-02,0.559865E-02,0.224817E+03,0.315378E+03,0.179916E+03,0.174483E+03,0.000000E+00,0.000000E+00,0.429973E-05,0.506450E-05
0.101200E+03,0.560795E-02,0.559908E-02,0.224930E+03,0.315353E+03,0.179690E+03,0.174483E+03,0.000000E+00,0.000000E+00,0.429937E-05,0.506450E-05
0.101300E+03,0.560838E-02,0.559951E-02,0.225043E+03,0.315329E+03,0.179463E+03,0.174483E+03,0.000000E+00,0.000000E+00,0.429900E-05,0.506450E-05
0.101400E+03,0.560882E-02,0.559994E-02,0.225157E+03,0.315305E+03,0.179237E+03,0.174483E+03,0.000000E+00,0.000000E+00,0.429864E-05,0.506450E-05
0.101500E+03,0.560925E-02,0.560037E-02,0.225270E+03,0.315280E+03,0.179011E+03,0.174483E+03,0.000000E+00,0.000000E+00,0.429829E-05,0.506450E-05
0.101600E+03,0.560969E-02,0.560080E-02,0.225383E+03,0.315256E+03,0.178785E+03,0.174483E+03,0.000000E+00,0.000000E+00,0.429793E-05,0.506450E-05
0.101700E+03,0.561012E-02,0.560124E-02,0.225496E+03,0.315231E+03,0.178559E+03,0.174482E+03,0.000000E+00,0.000000E+00,0.429758E-05,0.506450E-05
0.101800E+03,0.561056E-02,0.560167E-02,0.225609E+03,0.315207E+03,0.178332E+03,0.174482E+03,0.000000E+00,0.000000E+00,0.429724E-05,0.506450E-05
0.101900E+03,0.561100E-02,0.560210E-02,0.225722E+03,0.315182E+03,0.178106E+03,0.174482E+03,0.000000E+00,0.000000E+00,0.429690E-05,0.506450E-05
0.102000E+03,0.561143E-02,0.560253E-02,0.225834E+03,0.315158E+03,0.177880E+03,0.174482E+03,0.000000E+00,0.000000E+00,0.429656E-05,0.506450E-05
0.102100E+03,0.561187E-02,0.560296E-02,0.225947E+03,0.315133E+03,0.177654E+03,0.174482E+03,0.000000E+00,0.000000E+00,0.429622E-05,0.506450E-05
0.102200E+03,0.561231E-02,0.560339E-02,0.226060E+03,0.315108E+03,0.177428E+03,0.174482E+03,0.000000E+00,0.000000E+00,0.429589E-05,0.506450E-05
0.102300E+03,0.561275E-02,0.560383E-02,0.226172E+03,0.315084E+03,0.177202E+03,0.174482E+03,0.000000E+00,0.000000E+00,0.429556E-05,0.506450E-05
0.102400E+03,0.561318E-02,0.560426E-02,0.226285E+03,0.315059E+03,0.176976E+03,0.174482E+03,0.000000E+00,0.000000E+00,0.429523E-05,0.506450E-05
0.102500E+03,0.561362E-02,0.560469E-02,0.226397E+03,0.315035E+03,0.176750E+03,0.174482E+03,0.000000E+00,0.000000E+00,0.429491E-05,0.506450E-05
0.102600E+03,0.561406E-02,0.560512E-02,0.226510E+03,0.315010E+03,0.176524E+03,0.174482E+03,0.000000E+00,0.000000E+00,0.429459E-05,0.506450E-05
0.102700E+03,0.561450E-02,0.560556E-02,0.226622E+03,0.314986E+03,0.176298E+03,0.174482E+03,0.000000E+00,0.000000E+00,0.429427E-05,0.506450E-05
0.102800E+03,0.561494E-02,0.560599E-02,0.226734E+03,0.314961E+03,0.176072E+03,0.174482E+03,0.000000E+00,0.000000E+00,0.429396E-05,0.506450E-05
0.102900E+03,0.561538E-02,0.560642E-02,0.226846E+03,0.314937E+03,0.175846E+03,0.174482E+03,0.000000E+00,0.000000E+00,0.429365E-05,0.506450E-05
0.103000E+03,0.561581E-02,0.560686E-02,0.226958E+03,0.314912E+03,0.175620E+03,0.174482E+03,0.000000E+00,0.000000E+00,0.429334E-05,0.506450E-05
0.103100E+03,0.561625E-02,0.560729E-02,0.227070E+03,0.314887E+03,0.175394E+03,0.174482E+03,0.000000E+00,0.000000E+00,0.429304E-05,0.506450E-05
0.103200E+03,0.561669E-02,0.560773E-02,0.227182E+03,0.314863E+03,0.175168E+03,0.174482E+03,0.000000E+00,0.000000E+00,0.429274E-05,0.506450E-05
0.103300E+03,0.561713E-02,0.560816E-02,0.227294E+03,0.314838E+03,0.174942E+03,0.174482E+03,0.000000E+00,0.000000E+00,0.429244E-05,0.506450E-05
0.103400E+03,0.561757E-02,0.560860E-02,0.227405E+03,0.314813E+03,0.174716E+03,0.174482E+03,0.000000E+00,0.000000E+00,0.429215E-05,0.506450E-05
0.103500E+03,0.561801E-02,0.560903E-02,0.227517E+03,0.314789E+03,0.174490E+03,0.174482E+03,0.000000E+00,0.000000E+00,0.429186E-05,0.506450E-05
0.103600E+03,0.561845E-02,0.560947E-02,0.227629E+03,0.314764E+03,0.174264E+03,0.174482E+03,0.000000E+00,0.000000E+00,0.429157E-05,0.506450E-05
0.103700E+03,0.561889E-02,0.560990E-02,0.227740E+03,0.314739E+03,0.174039E+03,0.174482E+03,0.000000E+00,0.000000E+00,0.429128E-05,0.506450E-05
0.103800E+03,0.561933E-02,0.561034E-02,0.227851E+03,0.314715E+03,0.173813E+03,0.174481E+03,0.000000E+00,0.000000E+00,0.429100E-05,0.506450E-05
0.103900E+03,0.561978E-02,0.561077E-02,0.227963E+03,0.314690E+03,0.173587E+03,0.174481E+03,0.000000E+00,0.000000E+00,0.429073E-05,0.506450E-05
0.104000E+03,0.562022E-02,0.561121E-02,0.228074E+03,0.314665E+03,0.173361E+03,0.174481E+03,0.000000E+00,0.000000E+00,0.429045E-05,0.506450E-05
0.104100E+03,0.562066E-02,0.561164E-02,0.228185E+03,0.314641E+03,0.173135E+03,0.174481E+03,0.000000E+00,0.000000E+00,0.429018E-05,0.506450E-05
0.104200E+03,0.562110E-02,0.561208E-02,0.228296E+03,0.314616E+03,0.172910E+03,0.174481E+03,0.000000E+00,0.000000E+00,0.428991E-05,0.506450E-05
0.104300E+03,0.562154E-02,0.561252E-02,0.228407E+03,0.314591E+03,0.172684E+03,0.174481E+03,0.000000E+00,0.000000E+00,0.428965E-05,0.506450E-05
0.104400E+03,0.562198E-02,0.561295E-02,0.228518E+03,0.314567E+03,0.172458E+03,0.174481E+03,0.000000E+00,0.000000E+00,0.428939E-05,0.506450E-05
0.104500E+03,0.562243E-02,0.561339E-02,0.228629E+03,0.314542E+03,0.172233E+03,0.174481E+03,0.000000E+00,0.000000E+00,0.428913E-05,0.506450E-05
0.104600E+03,0.562287E-02,0.561383E-02,0.228740E+03,0.314517E+03,0.172007E+03,0.174481E+03,0.000000E+00,0.000000E+00,0.428887E-05,0.506450E-05
0.104700E+03,0.562331E-02,0.561427E-02,0.228851E+03,0.314492E+03,0.171781E+03,0.174481E+03,0.000000E+00,0.000000E+00,0.428862E-05,0.506450E-05
0.104800E+03,0.562375E-02,0.561470E-02,0.228962E+03,0.314468E+03,0.171556E+03,0.174481E+03,0.000000E+00,0.000000E+00,0.428837E-05,0.506450E-05
0.104900E+03,0.562420E-02,0.561514E-02,0.229072E+03,0.314443E+03,0.171330E+03,0.174481E+03,0.000000E+00,0.000000E+00,0.428813E-05,0.506450E-05
0.105000E+03,0.562464E-02,0.561558E-02,0.229183E+03,0.314418E+03,0.171104E+03,0.174481E+03,0.000000E+00,0.000000E+00,0.428788E-05,0.506450E-05
0.105100E+03,0.562508E-02,0.561602E-02,0.229293E+03,0.314393E+03,0.170879E+03,0.174481E+03,0.000000E+00,0.000000E+00,0.428764E-05,0.506450E-05
0.105200E+03,0.562553E-02,0.561646E-02,0.229404E+03,0.314369E+03,0.170653E+03,0.174481E+03,0.000000E+00,0.000000E+00,0.428741E-05,0.506450E-05
0.105300E+03,0.562597E-02,0.561690E-02,0.229514E+03,0.314344E+03,0.170428E+03,0.174481E+03,0.000000E+00,0.000000E+00,0.428718E-05,0.506450E-05
0.105400E+03,0.562642E-02,0.561734E-02,0.229624E+03,0.314319E+03,0.170202E+03,0.174481E+03,0.000000E+00,0.000000E+00,0.428695E-05,0.506450E-05
0.105500E+03,0.562686E-02,0.561778E-02,0.229734E+03,0.314294E+03,0.169977E+03,0.174481E+03,0.000000E+00,0.000000E+00,0.428672E-05,0.506450E-05
0.105600E+03,0.562731E-02,0.561821E-02,0.229844E+03,0.314269E+03,0.169751E+03,0.174481E+03,0.000000E+00,0.000000E+00,0.428650E-05,0.506450E-05
0.105700E+03,0.562775E-02,0.561865E-02,0.229954E+03,0.314245E+03,0.169526E+03,0.174481E+03,0.000000E+00,0.000000E+00,0.428628E-05,0.506450E-05
0.105800E+03,0.562820E-02,0.561909E-02,0.230064E+03,0.314220E+03,0.169300E+03,0.174481E+03,0.000000E+00,0.000000E+00,0.428606E-05,0.506450E-05
0.105900E+03,0.562864E-02,0.561953E-02,0.230174E+03,0.314195E+03,0.169075E+03,0.174481E+03,0.000000E+00,0.000000E+00,0.428584E-05,0.506450E-05
0.106000E+03,0.562909E-02,0.561998E-02,0.230284E+03,0.314170E+03,0.168849E+03,0.174480E+03,0.000000E+00,0.000000E+00,0.428563E-05,0.506450E-05
0.106100E+03,0.562953E-02,0.562042E-02,0.230394E+03,0.314145E+03,0.168624E+03,0.174480E+03,0.000000E+00,0.000000E+00,0.428543E-05,0.506450E-05
0.106200E+03,0.562998E-02,0.562086E-02,0.230503E+03,0.314120E+03,0.168399E+03,0.174480E+03,0.000000E+00,0.000000E+00,0.428522E-05,0.506450E-05
0.106300E+03,0.563043E-02,0.562130E-02,0.230613E+03,0.314095E+03,0.168173E+03,0.174480E+03,0.000000E+00,0.000000E+00,0.428502E-05,0.506450E-05
