TIME,P1        ,P2        ,T1        ,T2        ,Z1        ,Z2        ,RHO1      ,RHO2      ,EM1       ,EM2       ,XV1       ,XV2       ,CONDF1    ,CONDF2    ,VOL1      ,VOL2      ,DIFMAX,RSDMAX,ITER
SECONDS,kPa,kPa,DEG_C,DEG_C,-,-,KG/M^3,KG/M^3,KG,KG,-,-,W/M-K,W/M-K,M^3,M^3,DIFMAX,RSDMAX,ITER
0.838000E+02,0.101325E+03,0.451425E+03,0.266600E+02,-.105161E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.598925E+01,0.000000E+00,0.169594E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.302883E-04,0.542044E-02,     5
0.839000E+02,0.101325E+03,0.451204E+03,0.266600E+02,-.105562E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.598723E+01,0.000000E+00,0.169537E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.302860E-04,0.541821E-02,     5
0.840000E+02,0.101325E+03,0.450983E+03,0.266600E+02,-.105963E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.598522E+01,0.000000E+00,0.169480E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.302837E-04,0.541597E-02,     5
0.841000E+02,0.101325E+03,0.450763E+03,0.266600E+02,-.106365E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.598321E+01,0.000000E+00,0.169423E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.302814E-04,0.541374E-02,     5
0.842000E+02,0.101325E+03,0.450543E+03,0.266600E+02,-.106766E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.598120E+01,0.000000E+00,0.169366E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.302791E-04,0.541151E-02,     5
0.843000E+02,0.101325E+03,0.450322E+03,0.266600E+02,-.107167E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.597919E+01,0.000000E+00,0.169310E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.302767E-04,0.540927E-02,     5
0.844000E+02,0.101325E+03,0.450102E+03,0.266600E+02,-.107568E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.597718E+01,0.000000E+00,0.169253E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.302744E-04,0.540704E-02,     5
0.845000E+02,0.101325E+03,0.449882E+03,0.266600E+02,-.107968E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.597517E+01,0.000000E+00,0.169196E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.302721E-04,0.540481E-02,     5
0.846000E+02,0.101325E+03,0.449663E+03,0.266600E+02,-.108369E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.597317E+01,0.000000E+00,0.169139E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.302698E-04,0.540259E-02,     5
0.847000E+02,0.101325E+03,0.449443E+03,0.266600E+02,-.108770E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.597116E+01,0.000000E+00,0.169082E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.302675E-04,0.540036E-02,     5
0.848000E+02,0.101325E+03,0.449223E+03,0.266600E+02,-.109170E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.596916E+01,0.000000E+00,0.169025E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.302652E-04,0.539813E-02,     5
0.849000E+02,0.101325E+03,0.449004E+03,0.266600E+02,-.109571E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.596715E+01,0.000000E+00,0.168969E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.302629E-04,0.539591E-02,     5
0.850000E+02,0.101325E+03,0.448785E+03,0.266600E+02,-.109971E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.596515E+01,0.000000E+00,0.168912E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.302606E-04,0.539368E-02,     5
0.851000E+02,0.101325E+03,0.448565E+03,0.266600E+02,-.110372E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.596314E+01,0.000000E+00,0.168855E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.302583E-04,0.539146E-02,     5
0.852000E+02,0.101325E+03,0.448346E+03,0.266600E+02,-.110772E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.596114E+01,0.000000E+00,0.168798E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.302560E-04,0.538924E-02,     5
0.853000E+02,0.101325E+03,0.448128E+03,0.266600E+02,-.111172E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.595914E+01,0.000000E+00,0.168742E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.302536E-04,0.538702E-02,     5
0.854000E+02,0.101325E+03,0.447909E+03,0.266600E+02,-.111572E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.595714E+01,0.000000E+00,0.168685E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.302513E-04,0.538480E-02,     5
0.855000E+02,0.101325E+03,0.447690E+03,0.266600E+02,-.111972E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.595514E+01,0.000000E+00,0.168629E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.302490E-04,0.538258E-02,     5
0.856000E+02,0.101325E+03,0.447471E+03,0.266600E+02,-.112372E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.595314E+01,0.000000E+00,0.168572E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.302467E-04,0.538036E-02,     5
0.857000E+02,0.101325E+03,0.447253E+03,0.266600E+02,-.112771E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.595114E+01,0.000000E+00,0.168515E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.302444E-04,0.537815E-02,     5
0.858000E+02,0.101325E+03,0.447035E+03,0.266600E+02,-.113171E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.594915E+01,0.000000E+00,0.168459E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.302421E-04,0.537593E-02,     5
0.859000E+02,0.101325E+03,0.446816E+03,0.266600E+02,-.113570E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.594715E+01,0.000000E+00,0.168402E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.302398E-04,0.537372E-02,     5
0.860000E+02,0.101325E+03,0.446598E+03,0.266600E+02,-.113970E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.594516E+01,0.000000E+00,0.168346E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.302375E-04,0.537150E-02,     5
0.861000E+02,0.101325E+03,0.446380E+03,0.266600E+02,-.114369E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.594316E+01,0.000000E+00,0.168289E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.302352E-04,0.536929E-02,     5
0.862000E+02,0.101325E+03,0.446163E+03,0.266600E+02,-.114769E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.594117E+01,0.000000E+00,0.168233E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.302329E-04,0.536708E-02,     5
0.863000E+02,0.101325E+03,0.445945E+03,0.266600E+02,-.115168E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.593917E+01,0.000000E+00,0.168176E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.302306E-04,0.536487E-02,     5
0.864000E+02,0.101325E+03,0.445727E+03,0.266600E+02,-.115567E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.593718E+01,0.000000E+00,0.168120E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.302283E-04,0.536266E-02,     5
0.865000E+02,0.101325E+03,0.445510E+03,0.266600E+02,-.115966E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.593519E+01,0.000000E+00,0.168064E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.302260E-04,0.536045E-02,     5
0.866000E+02,0.101325E+03,0.445293E+03,0.266600E+02,-.116365E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.593320E+01,0.000000E+00,0.168007E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.302237E-04,0.535825E-02,     5
0.867000E+02,0.101325E+03,0.445075E+03,0.266600E+02,-.116764E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.593121E+01,0.000000E+00,0.167951E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.302214E-04,0.535604E-02,     5
0.868000E+02,0.101325E+03,0.444858E+03,0.266600E+02,-.117162E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.592922E+01,0.000000E+00,0.167895E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.302191E-04,0.535384E-02,     5
0.869000E+02,0.101325E+03,0.444641E+03,0.266600E+02,-.117561E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.592723E+01,0.000000E+00,0.167838E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.302168E-04,0.535163E-02,     5
0.870000E+02,0.101325E+03,0.444424E+03,0.266600E+02,-.117959E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.592525E+01,0.000000E+00,0.167782E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.302145E-04,0.534943E-02,     5
0.871000E+02,0.101325E+03,0.444208E+03,0.266600E+02,-.118358E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.592326E+01,0.000000E+00,0.167726E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.302122E-04,0.534723E-02,     5
0.872000E+02,0.101325E+03,0.443991E+03,0.266600E+02,-.118756E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.592127E+01,0.000000E+00,0.167670E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.302099E-04,0.534503E-02,     5
0.873000E+02,0.101325E+03,0.443775E+03,0.266600E+02,-.119155E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.591929E+01,0.000000E+00,0.167613E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.302076E-04,0.534283E-02,     5
0.874000E+02,0.101325E+03,0.443558E+03,0.266600E+02,-.119553E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.591731E+01,0.000000E+00,0.167557E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.302053E-04,0.534063E-02,     5
0.875000E+02,0.101325E+03,0.443342E+03,0.266600E+02,-.119951E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.591532E+01,0.000000E+00,0.167501E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.302030E-04,0.533844E-02,     5
0.876000E+02,0.101325E+03,0.443126E+03,0.266600E+02,-.120349E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.591334E+01,0.000000E+00,0.167445E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.302007E-04,0.533624E-02,     5
0.877000E+02,0.101325E+03,0.442910E+03,0.266600E+02,-.120747E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.591136E+01,0.000000E+00,0.167389E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.301984E-04,0.533405E-02,     5
0.878000E+02,0.101325E+03,0.442694E+03,0.266600E+02,-.121144E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.590938E+01,0.000000E+00,0.167333E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.301961E-04,0.533185E-02,     5
0.879000E+02,0.101325E+03,0.442478E+03,0.266600E+02,-.121542E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.590740E+01,0.000000E+00,0.167277E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.301938E-04,0.532966E-02,     5
0.880000E+02,0.101325E+03,0.442263E+03,0.266600E+02,-.121940E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.590542E+01,0.000000E+00,0.167221E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.301915E-04,0.532747E-02,     5
0.881000E+02,0.101325E+03,0.442047E+03,0.266600E+02,-.122337E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.590344E+01,0.000000E+00,0.167165E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.301892E-04,0.532528E-02,     5
0.882000E+02,0.101325E+03,0.441832E+03,0.266600E+02,-.122735E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.590146E+01,0.000000E+00,0.167109E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.301869E-04,0.532309E-02,     5
0.883000E+02,0.101325E+03,0.441617E+03,0.266600E+02,-.123132E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.589949E+01,0.000000E+00,0.167053E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.301846E-04,0.532090E-02,     5
0.884000E+02,0.101325E+03,0.441401E+03,0.266600E+02,-.123529E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.589751E+01,0.000000E+00,0.166997E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.301823E-04,0.531871E-02,     5
0.885000E+02,0.101325E+03,0.441186E+03,0.266600E+02,-.123927E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.589554E+01,0.000000E+00,0.166941E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.301800E-04,0.531653E-02,     5
0.886000E+02,0.101325E+03,0.440971E+03,0.266600E+02,-.124324E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.589356E+01,0.000000E+00,0.166885E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.301777E-04,0.531434E-02,     5
0.887000E+02,0.101325E+03,0.440757E+03,0.266600E+02,-.124721E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.589159E+01,0.000000E+00,0.166829E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.301754E-04,0.531216E-02,     5
0.888000E+02,0.101325E+03,0.440542E+03,0.266600E+02,-.125118E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.588962E+01,0.000000E+00,0.166773E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.301731E-04,0.530997E-02,     5
0.889000E+02,0.101325E+03,0.440328E+03,0.266600E+02,-.125514E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.588764E+01,0.000000E+00,0.166717E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.301708E-04,0.530779E-02,     5
0.890000E+02,0.101325E+03,0.440113E+03,0.266600E+02,-.125911E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.588567E+01,0.000000E+00,0.166661E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.301685E-04,0.530561E-02,     5
0.891000E+02,0.101325E+03,0.439899E+03,0.266600E+02,-.126308E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.588370E+01,0.000000E+00,0.166606E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.301662E-04,0.530343E-02,     5
0.892000E+02,0.101325E+03,0.439685E+03,0.266600E+02,-.126704E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.588173E+01,0.000000E+00,0.166550E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.301639E-04,0.530125E-02,     5
0.893000E+02,0.101325E+03,0.439471E+03,0.266600E+02,-.127101E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.587977E+01,0.000000E+00,0.166494E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.301616E-04,0.529907E-02,     5
0.894000E+02,0.101325E+03,0.439257E+03,0.266600E+02,-.127497E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.587780E+01,0.000000E+00,0.166438E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.301593E-04,0.529690E-02,     5
0.895000E+02,0.101325E+03,0.439043E+03,0.266600E+02,-.127893E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.587583E+01,0.000000E+00,0.166383E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.301571E-04,0.529472E-02,     5
0.896000E+02,0.101325E+03,0.438829E+03,0.266600E+02,-.128290E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.587386E+01,0.000000E+00,0.166327E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.301548E-04,0.529255E-02,     5
0.897000E+02,0.101325E+03,0.438616E+03,0.266600E+02,-.128686E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.587190E+01,0.000000E+00,0.166271E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.301525E-04,0.529037E-02,     5
0.898000E+02,0.101325E+03,0.438402E+03,0.266600E+02,-.129082E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.586993E+01,0.000000E+00,0.166216E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.301502E-04,0.528820E-02,     5
0.899000E+02,0.101325E+03,0.438189E+03,0.266600E+02,-.129478E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.586797E+01,0.000000E+00,0.166160E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.301479E-04,0.528603E-02,     5
0.900000E+02,0.101325E+03,0.437976E+03,0.266600E+02,-.129873E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.586601E+01,0.000000E+00,0.166105E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.301456E-04,0.528386E-02,     5
0.901000E+02,0.101325E+03,0.437763E+03,0.266600E+02,-.130269E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.586405E+01,0.000000E+00,0.166049E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.301433E-04,0.528169E-02,     5
0.902000E+02,0.101325E+03,0.437550E+03,0.266600E+02,-.130665E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.586208E+01,0.000000E+00,0.165993E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.301410E-04,0.527952E-02,     5
0.903000E+02,0.101325E+03,0.437337E+03,0.266600E+02,-.131060E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.586012E+01,0.000000E+00,0.165938E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.301387E-04,0.527735E-02,     5
0.904000E+02,0.101325E+03,0.437124E+03,0.266600E+02,-.131456E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.585816E+01,0.000000E+00,0.165882E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.301364E-04,0.527519E-02,     5
0.905000E+02,0.101325E+03,0.436911E+03,0.266600E+02,-.131851E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.585621E+01,0.000000E+00,0.165827E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.301341E-04,0.527302E-02,     5
0.906000E+02,0.101325E+03,0.436699E+03,0.266600E+02,-.132246E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.585425E+01,0.000000E+00,0.165772E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.301319E-04,0.527086E-02,     5
0.907000E+02,0.101325E+03,0.436486E+03,0.266600E+02,-.132642E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.585229E+01,0.000000E+00,0.165716E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.301296E-04,0.526870E-02,     5
0.908000E+02,0.101325E+03,0.436274E+03,0.266600E+02,-.133037E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.585033E+01,0.000000E+00,0.165661E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.301273E-04,0.526653E-02,     5
0.909000E+02,0.101325E+03,0.436062E+03,0.266600E+02,-.133432E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.584838E+01,0.000000E+00,0.165605E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.301250E-04,0.526437E-02,     5
0.910000E+02,0.101325E+03,0.435850E+03,0.266600E+02,-.133827E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.584642E+01,0.000000E+00,0.165550E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.301227E-04,0.526221E-02,     5
0.911000E+02,0.101325E+03,0.435638E+03,0.266600E+02,-.134221E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.584447E+01,0.000000E+00,0.165495E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.301204E-04,0.526005E-02,     5
0.912000E+02,0.101325E+03,0.435426E+03,0.266600E+02,-.134616E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.584252E+01,0.000000E+00,0.165439E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.301181E-04,0.525790E-02,     5
0.913000E+02,0.101325E+03,0.435215E+03,0.266600E+02,-.135011E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.584056E+01,0.000000E+00,0.165384E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.301158E-04,0.525574E-02,     5
0.914000E+02,0.101325E+03,0.435003E+03,0.266600E+02,-.135405E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.583861E+01,0.000000E+00,0.165329E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.301136E-04,0.525358E-02,     5
0.915000E+02,0.101325E+03,0.434792E+03,0.266600E+02,-.135800E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.583666E+01,0.000000E+00,0.165274E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.301113E-04,0.525143E-02,     5
0.916000E+02,0.101325E+03,0.434580E+03,0.266600E+02,-.136194E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.583471E+01,0.000000E+00,0.165218E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.301090E-04,0.524928E-02,     5
0.917000E+02,0.101325E+03,0.434369E+03,0.266600E+02,-.136589E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.583276E+01,0.000000E+00,0.165163E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.301067E-04,0.524712E-02,     5
0.918000E+02,0.101325E+03,0.434158E+03,0.266600E+02,-.136983E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.583081E+01,0.000000E+00,0.165108E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.301044E-04,0.524497E-02,     5
0.919000E+02,0.101325E+03,0.433947E+03,0.266600E+02,-.137377E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.582887E+01,0.000000E+00,0.165053E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.301021E-04,0.524282E-02,     5
0.920000E+02,0.101325E+03,0.433736E+03,0.266600E+02,-.137771E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.582692E+01,0.000000E+00,0.164998E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.300998E-04,0.524067E-02,     5
0.921000E+02,0.101325E+03,0.433526E+03,0.266600E+02,-.138165E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.582497E+01,0.000000E+00,0.164943E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.300976E-04,0.523852E-02,     5
0.922000E+02,0.101325E+03,0.433315E+03,0.266600E+02,-.138559E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.582303E+01,0.000000E+00,0.164888E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.300953E-04,0.523638E-02,     5
0.923000E+02,0.101325E+03,0.433105E+03,0.266600E+02,-.138952E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.582108E+01,0.000000E+00,0.164832E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.300930E-04,0.523423E-02,     5
0.924000E+02,0.101325E+03,0.432894E+03,0.266600E+02,-.139346E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.581914E+01,0.000000E+00,0.164777E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.300907E-04,0.523209E-02,     5
0.925000E+02,0.101325E+03,0.432684E+03,0.266600E+02,-.139740E+02,0.100000E+01,0.100000E+01,0.117757E+01,0.581720E+01,0.000000E+00,0.164722E+01,0.100000E+01,0.100000E+01,0.257508E-01,0.257508E-01,0.000000E+00,0.283168E+00,0.300884E-04,0.522994E-02,     5
